area_code,monster_id_1,monster_weight_1,monster_id_2,monster_weight_2,monster_id_3,monster_weight_3,monster_id_4,monster_weight_4,monster_id_5,monster_weight_5,monster_id_6,monster_weight_6,monster_id_7,monster_weight_7,monster_id_8,monster_weight_8,monster_id_9,monster_weight_9,monster_id_10,monster_weight_10
033031,315000,2105,632000,2105,635000,1579,524000,1579,219000,1053,510000,1053,145000,526,0,0,0,0,0,0
033219,629000,2105,503000,2105,635000,1579,560000,1579,581000,1053,730000,1053,145000,526,0,0,0,0,0,0
033227,315000,2105,503000,2105,152000,1579,618000,1579,131000,1053,580000,1053,145000,526,0,0,0,0,0,0
033669,315000,2105,189000,2105,159000,1579,188000,1579,581000,1053,164010,1053,145000,526,0,0,0,0,0,0
033812,169000,2105,101000,2105,635000,1579,560000,1579,305000,1053,131000,1053,145000,526,0,0,0,0,0,0
034029,315000,2424,503000,2424,635000,1818,116000,1212,175000,1212,145000,606,147000,303,0,0,0,0,0,0
034410,315000,2500,632000,2500,159000,1875,151010,1250,525000,1250,145000,625,0,0,0,0,0,0,0,0
034614,174010,2105,101000,2105,159000,1579,561000,1579,151010,1053,179010,1053,145000,526,0,0,0,0,0,0
034827,174010,2105,199000,2105,159000,1579,174020,1579,151010,1053,219000,1053,145000,526,0,0,0,0,0,0
034835,174010,2105,120010,2105,152000,1579,174020,1579,151010,1053,125010,1053,145000,526,0,0,0,0,0,0
034843,174010,2353,199000,2353,159000,1765,584000,1765,131000,1176,529000,588,0,0,0,0,0,0,0,0
034851,174010,2105,632000,2105,152000,1579,172010,1579,582000,1053,219000,1053,145000,526,0,0,0,0,0,0
035017,169000,2105,101000,2105,501000,1579,188000,1579,638000,1053,580000,1053,145000,526,0,0,0,0,0,0
035033,174010,2105,199000,2105,159000,1579,174020,1579,131000,1053,510000,1053,145000,526,0,0,0,0,0,0
035068,315000,2105,503000,2105,152000,1579,172010,1579,582000,1053,164010,1053,145000,526,0,0,0,0,0,0
035076,174010,2105,199000,2105,159000,1579,174020,1579,640000,1053,509000,1053,145000,526,0,0,0,0,0,0
035246,315000,2105,101000,2105,152000,1579,524000,1579,247000,1053,619000,1053,145000,526,0,0,0,0,0,0
041017,557000,2500,101000,2500,152000,1875,164010,1250,147010,1250,585000,625,0,0,0,0,0,0,0,0
041025,174010,2105,151000,2105,174020,1579,505000,1579,341000,1053,194000,1053,150010,526,0,0,0,0,0,0
041033,174010,2222,632000,2222,152000,1667,247000,1111,188010,1111,607000,1111,150010,556,0,0,0,0,0,0
041041,629000,2105,573000,2105,159000,1579,188000,1579,121010,1053,582000,1053,150010,526,0,0,0,0,0,0
041050,169000,2105,519000,2105,506000,1579,505000,1579,730000,1053,638000,1053,150010,526,0,0,0,0,0,0
042021,174010,2105,614000,2105,207000,1579,562000,1579,568000,1053,580000,1053,150010,526,0,0,0,0,0,0
042030,174010,2500,615000,2500,159000,1875,582000,1250,164010,1250,150010,625,0,0,0,0,0,0,0,0
042056,174000,2500,151000,2500,152000,1875,131000,1250,188010,1250,150010,625,0,0,0,0,0,0,0,0
042064,315000,2105,151000,2105,501000,1579,159000,1579,582000,1053,306000,1053,150010,526,0,0,0,0,0,0
042072,174000,2105,277000,2105,506000,1579,562000,1579,735000,1053,510000,1053,150010,526,0,0,0,0,0,0
042081,315000,2105,151000,2105,506000,1579,172010,1579,175000,1053,582000,1053,150010,526,0,0,0,0,0,0
042099,629000,2105,101000,2105,506000,1579,172010,1579,175000,1053,147010,1053,150010,526,0,0,0,0,0,0
042111,174010,2105,632000,2105,207000,1579,561000,1579,341000,1053,640000,1053,150010,526,0,0,0,0,0,0
042129,315000,2105,151000,2105,152000,1579,577000,1579,305000,1053,175000,1053,150010,526,0,0,0,0,0,0
042137,169000,2105,101000,2105,207000,1579,577000,1579,568000,1053,766000,1053,150010,526,0,0,0,0,0,0
042145,174010,2105,519000,2105,152000,1579,188000,1579,188010,1053,730000,1053,150010,526,0,0,0,0,0,0
042153,315000,2105,189000,2105,207000,1579,577000,1579,568000,1053,131000,1053,150010,526,0,0,0,0,0,0
042161,315000,2105,151000,2105,506000,1579,501000,1579,188010,1053,131000,1053,150010,526,0,0,0,0,0,0
043010,592000,2105,573000,2105,207000,1579,506000,1579,179010,1053,580000,1053,150010,526,0,0,0,0,0,0
043028,169000,2500,632000,2500,207000,1875,151010,1250,525000,1250,150010,625,0,0,0,0,0,0,0,0
043214,315000,2286,519000,2286,152000,1714,172010,1714,730000,1143,150010,571,208000,286,0,0,0,0,0,0
043222,315000,2353,151000,2353,152000,1765,121000,1765,638000,1176,150010,588,0,0,0,0,0,0,0,0
043231,169000,2500,189000,2500,506000,1875,237000,1250,164010,1250,150010,625,0,0,0,0,0,0,0,0
043249,315000,2105,101000,2105,152000,1579,618000,1579,582000,1053,151010,1053,150010,526,0,0,0,0,0,0
043419,315000,2105,503000,2105,152000,1579,121000,1579,640000,1053,582000,1053,150010,526,0,0,0,0,0,0
043613,174000,2105,151000,2105,159000,1579,506000,1579,237000,1053,509000,1053,150010,526,0,0,0,0,0,0
043621,174010,2857,101000,2857,174020,2143,730000,1429,377040,714,0,0,0,0,0,0,0,0,0,0
044016,174010,2353,151000,2353,152000,1765,584000,1765,131000,1176,150010,588,0,0,0,0,0,0,0,0
044041,174010,2500,615000,2500,159000,1875,131000,1250,640000,1250,150010,625,0,0,0,0,0,0,0,0
044067,174000,2105,151000,2105,174020,1579,505000,1579,131000,1053,510000,1053,150010,526,0,0,0,0,0,0
044211,629000,2500,101000,2500,152000,1875,151010,1250,341000,1250,150010,625,0,0,0,0,0,0,0,0
044229,315000,2353,519000,2353,207000,1765,172010,1765,638000,1176,150010,588,0,0,0,0,0,0,0,0
044245,169000,2105,503000,2105,152000,1579,562000,1579,341000,1053,509000,1053,150010,526,0,0,0,0,0,0
044440,315000,2105,151000,2105,159000,1579,172010,1579,341000,1053,237000,1053,150010,526,0,0,0,0,0,0
044458,629000,2353,101000,2353,152000,1765,121000,1765,131000,1176,150010,588,0,0,0,0,0,0,0,0
045012,315000,2105,503000,2105,152000,1579,618000,1579,305000,1053,131000,1053,150010,526,0,0,0,0,0,0
045055,315000,2500,151000,2500,506000,1875,131000,1250,601000,1250,150010,625,0,0,0,0,0,0,0,0
045811,174010,2500,101000,2500,159000,1875,151010,1250,131000,1250,597020,625,0,0,0,0,0,0,0,0
046060,174000,2105,151000,2105,152000,1579,618000,1579,125010,1053,151010,1053,150010,526,0,0,0,0,0,0
052019,135000,2105,149000,2105,152000,1579,501000,1579,121010,1053,147010,1053,452000,526,0,0,0,0,0,0
052027,174010,2105,187000,2105,159000,1579,577000,1579,545000,1053,305000,1053,452000,526,0,0,0,0,0,0
052035,629000,2105,615000,2105,644000,1579,577000,1579,237000,1053,580000,1053,452000,526,0,0,0,0,0,0
052043,629000,2500,149000,2500,644000,1875,545000,1250,568000,1250,529000,625,0,0,0,0,0,0,0,0
052060,174010,2353,101000,2353,152000,1765,561000,1765,194000,1176,597020,588,0,0,0,0,0,0,0,0
052078,120010,2353,573000,2353,159000,1765,121000,1765,545000,1176,529000,588,0,0,0,0,0,0,0,0
052094,315000,2105,519000,2105,152000,1579,172010,1579,179010,1053,237000,1053,452000,526,0,0,0,0,0,0
052108,174010,2105,149000,2105,644000,1579,577000,1579,175000,1053,568000,1053,452000,526,0,0,0,0,0,0
052116,174010,2353,503000,2353,644000,1765,186010,1765,545000,1176,529000,588,0,0,0,0,0,0,0,0
052124,189000,2105,187000,2105,159000,1579,577000,1579,730000,1053,509000,1053,452000,526,0,0,0,0,0,0
052132,315000,2105,149000,2105,159000,1579,584000,1579,125010,1053,237000,1053,452000,526,0,0,0,0,0,0
052141,174010,2105,199000,2105,152000,1579,561000,1579,640000,1053,545000,1053,452000,526,0,0,0,0,0,0
052159,315000,2105,503000,2105,644000,1579,618000,1579,511000,1053,151010,1053,452000,526,0,0,0,0,0,0
053031,118000,2500,573000,2500,159000,1875,151010,1250,581000,1250,529000,625,0,0,0,0,0,0,0,0
053279,169000,2498,503000,2498,644000,1874,151010,1249,545000,1249,452000,625,117010,6,0,0,0,0,0,0
053465,315000,2105,519000,2105,152000,1579,172010,1579,179010,1053,151010,1053,452000,526,0,0,0,0,0,0
053481,174010,2105,199000,2105,152000,1579,561000,1579,511000,1053,640000,1053,452000,526,0,0,0,0,0,0
053490,174010,2500,199000,2500,159000,1875,237000,1250,581000,1250,529000,625,0,0,0,0,0,0,0,0
053619,197000,2500,149000,2500,644000,1875,545000,1250,175000,1250,452000,625,0,0,0,0,0,0,0,0
053635,315000,2105,149000,2105,152000,1579,121000,1579,601000,1053,237000,1053,452000,526,0,0,0,0,0,0
053660,629000,2105,615000,2105,159000,1579,506000,1579,638000,1053,509000,1053,452000,526,0,0,0,0,0,0
053686,189000,2105,519000,2105,159000,1579,577000,1579,237000,1053,525000,1053,452000,526,0,0,0,0,0,0
054348,557000,2105,101000,2105,644000,1579,577000,1579,175000,1053,638000,1053,452000,526,0,0,0,0,0,0
054631,169000,2105,149000,2105,152000,1579,172010,1579,305000,1053,247000,1053,452000,526,0,0,0,0,0,0
054640,315000,2105,632000,2105,152000,1579,644000,1579,247000,1053,151010,1053,452000,526,0,0,0,0,0,0
062014,594000,2222,277000,2222,152000,1667,568000,1111,147010,1111,256000,1111,529000,556,0,0,0,0,0,0
062022,629000,2105,101000,2105,159000,1579,616000,1579,568000,1053,131000,1053,529000,526,0,0,0,0,0,0
062031,174000,2353,135000,2353,152000,1765,577000,1765,568000,1176,597020,588,0,0,0,0,0,0,0,0
062049,199000,2105,615000,2105,635000,1579,577000,1579,247000,1053,256000,1053,529000,526,0,0,0,0,0,0
062057,594000,2353,101000,2353,159000,1765,577000,1765,638000,1176,529000,588,0,0,0,0,0,0,0,0
062065,169000,2500,519000,2500,152000,1875,568000,1250,237000,1250,529000,625,0,0,0,0,0,0,0,0
062073,557000,2857,573000,2857,159000,2143,131000,1429,377030,714,0,0,0,0,0,0,0,0,0,0
062081,169000,2105,101000,2105,159000,1579,560000,1579,341000,1053,509000,1053,529000,526,0,0,0,0,0,0
062090,199000,2500,101000,2500,159000,1875,131000,1250,638000,1250,529000,625,0,0,0,0,0,0,0,0
062103,169000,2353,101000,2353,159000,1765,172010,1765,121010,1176,377030,588,0,0,0,0,0,0,0,0
062111,169000,2105,615000,2105,635000,1579,618000,1579,341000,1053,131000,1053,529000,526,0,0,0,0,0,0
062120,594000,2105,632000,2105,143000,1579,577000,1579,638000,1053,237000,1053,529000,526,0,0,0,0,0,0
062138,629000,2500,189000,2500,143000,1875,121010,1250,237000,1250,377030,625,0,0,0,0,0,0,0,0
063011,199000,2105,101000,2105,159000,1579,618000,1579,620000,1053,237000,1053,529000,526,0,0,0,0,0,0
063029,135000,2500,615000,2500,635000,1875,730000,1250,125010,1250,529000,625,0,0,0,0,0,0,0,0
063215,594000,2105,632000,2105,143000,1579,618000,1579,131000,1053,620000,1053,529000,526,0,0,0,0,0,0
063223,594000,2353,615000,2353,635000,1765,203000,1765,151010,1176,529000,588,0,0,0,0,0,0,0,0
063231,629000,2105,519000,2105,152000,1579,121000,1579,638000,1053,131010,1053,529000,526,0,0,0,0,0,0
063240,169000,2105,632000,2105,143000,1579,172010,1579,525000,1053,237000,1053,529000,526,0,0,0,0,0,0
063410,169000,2105,519000,2105,152000,1579,186010,1579,305000,1053,131000,1053,529000,526,0,0,0,0,0,0
063614,199000,2353,615000,2353,635000,1765,584000,1765,175000,1176,529000,588,0,0,0,0,0,0,0,0
063622,169000,2105,519000,2105,152000,1579,172010,1579,601000,1053,237000,1053,529000,526,0,0,0,0,0,0
063631,199000,2105,615000,2105,635000,1579,584000,1579,525000,1053,237000,1053,529000,526,0,0,0,0,0,0
063649,594000,2500,519000,2500,152000,1875,151010,1250,131000,1250,529000,625,0,0,0,0,0,0,0,0
063657,197000,2500,503000,2500,143000,1875,151010,1250,638000,1250,529000,625,0,0,0,0,0,0,0,0
063665,594000,2500,632000,2500,143000,1875,131000,1250,525000,1250,529000,625,0,0,0,0,0,0,0,0
063673,629000,2500,519000,2500,152000,1875,237000,1250,620000,1250,529000,625,0,0,0,0,0,0,0,0
063819,594000,2855,615000,2855,635000,2141,125010,1428,377030,714,783000,7,0,0,0,0,0,0,0,0
063827,629000,2105,519000,2105,152000,1579,577000,1579,247000,1053,305000,1053,529000,526,0,0,0,0,0,0
064017,594000,2500,632000,2500,143000,1875,151010,1250,296000,1250,529000,625,0,0,0,0,0,0,0,0
064025,594000,2500,615000,2500,635000,1875,237000,1250,766000,1250,529000,625,0,0,0,0,0,0,0,0
064033,629000,2500,615000,2500,635000,1875,730000,1250,151010,1250,529000,625,0,0,0,0,0,0,0,0
064262,594000,2051,632000,2051,143000,1538,506000,1538,620000,1026,237000,1026,529000,513,377000,256,0,0,0,0
064289,629000,2105,189000,2105,159000,1579,577000,1579,237000,1053,601000,1053,529000,526,0,0,0,0,0,0
064611,174000,2051,632000,2051,143000,1538,561000,1538,640000,1026,131000,1026,529000,513,377000,256,0,0,0,0
072010,315000,2500,615000,2500,152000,1875,247000,1250,144000,1250,454000,625,0,0,0,0,0,0,0,0
072028,169000,2105,199000,2105,159000,1579,577000,1579,766000,1053,147010,1053,454000,526,0,0,0,0,0,0
072036,557000,2105,615000,2105,152000,1579,505000,1579,175000,1053,568000,1053,454000,526,0,0,0,0,0,0
072044,174010,2105,135000,2105,159000,1579,561000,1579,568000,1053,121010,1053,454000,526,0,0,0,0,0,0
072052,169000,2105,135000,2105,635000,1579,577000,1579,601000,1053,147010,1053,454000,526,0,0,0,0,0,0
072079,169000,2105,187000,2105,159000,1579,577000,1579,305000,1053,580000,1053,454000,526,0,0,0,0,0,0
072087,233000,2105,519000,2105,617000,1579,577000,1579,619000,1053,219000,1053,454000,526,0,0,0,0,0,0
072095,315000,2500,615000,2500,617000,1875,131000,1250,640000,1250,454000,625,0,0,0,0,0,0,0,0
072109,169000,2105,189000,2105,617000,1579,506000,1579,147010,1053,509000,1053,454000,526,0,0,0,0,0,0
072117,169000,2500,101000,2500,617000,1875,164010,1250,581000,1250,145000,625,0,0,0,0,0,0,0,0
072125,174010,2105,187000,2105,159000,1579,188000,1579,640000,1053,219000,1053,454000,526,0,0,0,0,0,0
072133,169000,2105,101000,2105,159000,1579,188000,1579,619000,1053,730000,1053,454000,526,0,0,0,0,0,0
072141,169000,2105,101000,2105,159000,1579,188000,1579,619000,1053,131000,1053,454000,526,0,0,0,0,0,0
073016,315000,2353,615000,2353,152000,1765,506000,1765,131000,1176,145000,588,0,0,0,0,0,0,0,0
073032,315000,2105,519000,2105,617000,1579,172010,1579,164010,1053,509000,1053,454000,526,0,0,0,0,0,0
073083,169000,2500,101000,2500,207000,1875,219000,1250,510000,1250,454000,625,0,0,0,0,0,0,0,0
073229,315000,2353,615000,2353,207000,1765,186010,1765,730000,1176,454000,588,0,0,0,0,0,0,0,0
073423,169000,2105,615000,2105,152000,1579,121000,1579,581000,1053,164010,1053,454000,526,0,0,0,0,0,0
073440,315000,2105,519000,2105,159000,1579,172010,1579,151010,1053,525000,1053,454000,526,0,0,0,0,0,0
073628,169000,2222,199000,2222,152000,1667,151010,1111,305000,1111,638000,1111,454000,556,0,0,0,0,0,0
073644,315000,2105,632000,2105,617000,1579,172010,1579,151010,1053,296000,1053,454000,526,0,0,0,0,0,0
073679,118000,2353,632000,2353,159000,1765,188000,1765,730000,1176,529000,588,0,0,0,0,0,0,0,0
073687,233000,2500,187000,2500,159000,1875,151010,1250,638000,1250,774000,625,0,0,0,0,0,0,0,0
074021,169000,2857,101000,2857,159000,2143,131000,1429,529000,714,0,0,0,0,0,0,0,0,0,0
074055,315000,2353,632000,2353,207000,1765,172010,1765,151010,1176,529000,588,0,0,0,0,0,0,0,0
074071,315000,2353,615000,2353,152000,1765,584000,1765,305000,1176,454000,588,0,0,0,0,0,0,0,0
074080,118000,2500,101000,2500,207000,1875,219000,1250,125010,1250,454000,625,0,0,0,0,0,0,0,0
074217,169000,2857,189000,2857,207000,2143,131000,1429,454000,714,0,0,0,0,0,0,0,0,0,0
074225,315000,2857,632000,2857,152000,2143,730000,1429,454000,714,0,0,0,0,0,0,0,0,0,0
074233,169000,2105,199000,2105,159000,1579,584000,1579,525000,1053,509000,1053,454000,526,0,0,0,0,0,0
074446,233000,2759,199000,2759,617000,2069,131000,1379,454000,690,156020,345,0,0,0,0,0,0,0,0
074454,118000,2500,632000,2500,617000,1875,219000,1250,296000,1250,529000,625,0,0,0,0,0,0,0,0
074462,315000,2105,199000,2105,152000,1579,172010,1579,638000,1053,151010,1053,454000,526,0,0,0,0,0,0
074471,233000,2500,199000,2500,207000,1875,219000,1250,305000,1250,145000,625,0,0,0,0,0,0,0,0
074616,169000,2500,632000,2500,159000,1875,164010,1250,581000,1250,145000,625,0,0,0,0,0,0,0,0
074641,315000,2105,615000,2105,152000,1579,121000,1579,131000,1053,510000,1053,454000,526,0,0,0,0,0,0
074659,169000,2105,101000,2105,617000,1579,506000,1579,131000,1053,510000,1053,454000,526,0,0,0,0,0,0
074667,169000,2500,101000,2500,159000,1875,131000,1250,619000,1250,454000,625,0,0,0,0,0,0,0,0
074811,557000,2353,632000,2353,207000,1765,172010,1765,219000,1176,454000,588,0,0,0,0,0,0,0,0
074829,315000,2353,519000,2353,617000,1765,172010,1765,219000,1176,454000,588,0,0,0,0,0,0,0,0
074837,169000,2857,519000,2857,159000,2143,164010,1429,454000,714,0,0,0,0,0,0,0,0,0,0
074845,557000,2105,101000,2105,617000,1579,186010,1579,131000,1053,510000,1053,454000,526,0,0,0,0,0,0
075019,557000,2353,615000,2353,159000,1765,121000,1765,581000,1176,454000,588,0,0,0,0,0,0,0,0
075027,557000,2500,101000,2500,152000,1875,164010,1250,305000,1250,454000,625,0,0,0,0,0,0,0,0
075035,315000,2500,519000,2500,617000,1875,131000,1250,525000,1250,454000,625,0,0,0,0,0,0,0,0
075043,169000,2500,632000,2500,159000,1875,730000,1250,638000,1250,454000,625,0,0,0,0,0,0,0,0
075051,315000,2500,503000,2500,207000,1875,164010,1250,175000,1250,529000,625,0,0,0,0,0,0,0,0
075213,315000,2353,135000,2353,152000,1765,560000,1765,131000,1176,454000,588,0,0,0,0,0,0,0,0
075221,315000,2353,615000,2353,152000,1765,560000,1765,164010,1176,454000,588,0,0,0,0,0,0,0,0
075418,174010,2353,519000,2353,152000,1765,159000,1765,131000,1176,454000,588,0,0,0,0,0,0,0,0
075426,174010,2353,632000,2353,207000,1765,159000,1765,164010,1176,454000,588,0,0,0,0,0,0,0,0
075434,169000,2353,101000,2353,152000,1765,561000,1765,305000,1176,454000,588,0,0,0,0,0,0,0,0
075442,315000,2353,615000,2353,152000,1765,159000,1765,151010,1176,454000,588,0,0,0,0,0,0,0,0
075451,174010,2105,612000,2105,152000,1579,159000,1579,217000,1053,640000,1053,454000,526,0,0,0,0,0,0
075469,135000,2105,612000,2105,152000,1579,159000,1579,217000,1053,640000,1053,454000,526,0,0,0,0,0,0
075477,174010,2105,612000,2105,152000,1579,159000,1579,217000,1053,640000,1053,454000,526,0,0,0,0,0,0
075485,169000,2500,101000,2500,159000,1875,730000,1250,164010,1250,454000,625,0,0,0,0,0,0,0,0
075612,169000,2500,101000,2500,159000,1875,131000,1250,194000,1250,454000,625,0,0,0,0,0,0,0,0
075647,315000,2500,519000,2500,152000,1875,730000,1250,131000,1250,454000,625,0,0,0,0,0,0,0,0
082015,592000,2105,135000,2105,268000,1579,577000,1579,735000,1053,147010,1053,453000,526,0,0,0,0,0,0
082023,174000,2105,519000,2105,159000,1579,188000,1579,568000,1053,175000,1053,453000,526,0,0,0,0,0,0
082031,138000,2105,315000,2105,159000,1579,188000,1579,568000,1053,735000,1053,453000,526,0,0,0,0,0,0
082040,149000,2105,151000,2105,159000,1579,524000,1579,568000,1053,297000,1053,453000,526,0,0,0,0,0,0
082058,137000,2105,557000,2105,268000,1579,506000,1579,322000,1053,270000,1053,453000,526,0,0,0,0,0,0
082074,556000,2105,519000,2105,152000,1579,524000,1579,766000,1053,580000,1053,453000,526,0,0,0,0,0,0
082082,138000,2500,106000,2500,213000,1875,730000,1250,305000,1250,453000,625,0,0,0,0,0,0,0,0
082104,138000,2500,120010,2500,152000,1875,270000,1250,121010,1250,453000,625,0,0,0,0,0,0,0,0
082112,149000,2105,315000,2105,159000,1579,577000,1579,568000,1053,270000,1053,453000,526,0,0,0,0,0,0
082121,593000,2105,631000,2105,268000,1579,577000,1579,125010,1053,270000,1053,453000,526,0,0,0,0,0,0
082147,149000,2500,151000,2500,152000,1875,270000,1250,151010,1250,453000,625,0,0,0,0,0,0,0,0
082155,174010,2105,106000,2105,268000,1579,560000,1579,151010,1053,511000,1053,453000,526,0,0,0,0,0,0
082163,137000,2500,106000,2500,268000,1875,206000,1250,568000,1250,453000,625,0,0,0,0,0,0,0,0
082171,615000,2222,120010,2222,268000,1667,270000,1111,735000,1111,607000,1111,453000,556,0,0,0,0,0,0
082198,149000,2500,151000,2500,152000,1875,297000,1250,305000,1250,453000,625,0,0,0,0,0,0,0,0
082201,138000,2105,106000,2105,268000,1579,577000,1579,601000,1053,730000,1053,453000,526,0,0,0,0,0,0
082210,593000,2105,519000,2105,159000,1579,268000,1579,568000,1053,121010,1053,453000,526,0,0,0,0,0,0
082228,199000,2353,315000,2353,159000,1765,121000,1765,638000,1176,453000,588,0,0,0,0,0,0,0,0
082236,615000,2500,120010,2500,152000,1875,237000,1250,619000,1250,453000,625,0,0,0,0,0,0,0,0
082244,557000,2353,106000,2353,268000,1765,584000,1765,297000,1176,453000,588,0,0,0,0,0,0,0,0
082252,593000,2500,151000,2500,159000,1875,247000,1250,125010,1250,453000,625,0,0,0,0,0,0,0,0
082261,593000,2105,135000,2105,268000,1579,560000,1579,581000,1053,509000,1053,453000,526,0,0,0,0,0,0
082279,149000,2353,135000,2353,159000,1765,577000,1765,237000,1176,774000,588,0,0,0,0,0,0,0,0
082287,557000,2105,120010,2105,268000,1579,524000,1579,237000,1053,638000,1053,453000,526,0,0,0,0,0,0
082295,138000,2105,519000,2105,159000,1579,577000,1579,305000,1053,580000,1053,453000,526,0,0,0,0,0,0
082309,137000,2353,106000,2353,152000,1765,506000,1765,270000,1176,453000,588,0,0,0,0,0,0,0,0
082317,615000,2353,120010,2353,152000,1765,506000,1765,297000,1176,453000,588,0,0,0,0,0,0,0,0
082325,199000,2105,557000,2105,268000,1579,560000,1579,568000,1053,640000,1053,453000,526,0,0,0,0,0,0
082333,149000,2105,557000,2105,268000,1579,560000,1579,638000,1053,730000,1053,453000,526,0,0,0,0,0,0
082341,199000,2105,106000,2105,152000,1579,524000,1579,305000,1053,511000,1053,453000,526,0,0,0,0,0,0
082350,138000,2759,519000,2759,152000,2069,270000,1379,453000,690,155000,345,0,0,0,0,0,0,0,0
082368,137000,2500,120010,2500,152000,1875,341000,1250,305000,1250,453000,625,0,0,0,0,0,0,0,0
083020,137000,2353,519000,2353,159000,1765,121000,1765,601000,1176,453000,588,0,0,0,0,0,0,0,0
